17061E09131DF3000,16.722,-32.773,SlideAdapter2,0.15,10.75
reagentMWP,A,2,SlideAdapter2,0.15,10.75
17061E09131DF3000,16.984,9.932,SlideAdapter2,0.15,15.25
reagentMWP,A,2,SlideAdapter2,0.15,15.25
17061E09131DF3000,17.352,2.845,SlideAdapter2,0.15,19.75
reagentMWP,A,2,SlideAdapter2,0.15,19.75
17061E09131DF3000,17.506,29.588,SlideAdapter2,4.65,6.25
reagentMWP,A,2,SlideAdapter2,4.65,6.25
17061E09131DF3000,17.530,6.428,SlideAdapter2,4.65,10.75
reagentMWP,A,2,SlideAdapter2,4.65,10.75
17061E09131DF3000,17.920,32.370,SlideAdapter2,4.65,15.25
reagentMWP,A,2,SlideAdapter2,4.65,15.25
17061E09131DF3000,18.168,6.180,SlideAdapter2,4.65,19.75
reagentMWP,A,2,SlideAdapter2,4.65,19.75
17061E09131DF3000,19.950,9.098,SlideAdapter2,9.15,6.25
reagentMWP,A,2,SlideAdapter2,9.15,6.25
17061E09131DF3000,20.188,-30.584,SlideAdapter2,9.15,10.75
reagentMWP,A,2,SlideAdapter2,9.15,10.75
17061E09131DF3000,21.882,29.854,SlideAdapter2,9.15,15.25
reagentMWP,A,2,SlideAdapter2,9.15,15.25
17061E09131DF3000,24.649,24.479,SlideAdapter2,9.15,19.75
reagentMWP,A,2,SlideAdapter2,9.15,19.75
17061E09131DF3000,26.217,-27.115,SlideAdapter2,13.65,6.25
reagentMWP,A,2,SlideAdapter2,13.65,6.25
17061E09131DF3000,26.654,-18.830,SlideAdapter2,13.65,10.75
reagentMWP,A,2,SlideAdapter2,13.65,10.75
17061E09131DF3000,27.111,2.387,SlideAdapter2,13.65,15.25
reagentMWP,A,2,SlideAdapter2,13.65,15.25
17061E09131DF3000,27.204,-17.349,SlideAdapter2,13.65,19.75
reagentMWP,A,2,SlideAdapter2,13.65,19.75
17061E09131DF3000,29.955,8.965,SlideAdapter2,18.15,6.25
reagentMWP,A,2,SlideAdapter2,18.15,6.25
17061E09131DF3000,30.230,-3.090,SlideAdapter2,18.15,10.75
reagentMWP,A,2,SlideAdapter2,18.15,10.75
17061E09131DF3000,30.594,7.007,SlideAdapter2,18.15,15.25
reagentMWP,A,2,SlideAdapter2,18.15,15.25
17061E09131DF3000,30.709,21.873,SlideAdapter2,18.15,19.75
reagentMWP,A,2,SlideAdapter2,18.15,19.75
17061E09131DF3000,31.162,-9.055,SlideAdapter2,22.65,6.25
reagentMWP,A,2,SlideAdapter2,22.65,6.25
17061E09131DF3000,32.934,8.419,SlideAdapter2,22.65,10.75
reagentMWP,A,2,SlideAdapter2,22.65,10.75
17061E09131DF3000,34.362,7.800,SlideAdapter2,22.65,15.25
reagentMWP,A,2,SlideAdapter2,22.65,15.25
17061E09131DF3000,35.776,-8.794,SlideAdapter2,22.65,19.75
reagentMWP,A,2,SlideAdapter2,22.65,19.75
reagentMWP,A,1,SlideAdapter2,-26.85,-50.35
reagentMWP,A,1,SlideAdapter2,-26.85,-50.35
reagentMWP,A,1,SlideAdapter2,-26.85,-45.85
reagentMWP,A,1,SlideAdapter2,-26.85,-45.85
reagentMWP,A,1,SlideAdapter2,-26.85,-41.35
reagentMWP,A,1,SlideAdapter2,-26.85,-41.35
reagentMWP,A,1,SlideAdapter2,-26.85,-36.85
reagentMWP,A,1,SlideAdapter2,-26.85,-36.85
reagentMWP,A,1,SlideAdapter2,-22.35,-50.35
reagentMWP,A,1,SlideAdapter2,-22.35,-50.35
reagentMWP,A,1,SlideAdapter2,-22.35,-45.85
reagentMWP,A,1,SlideAdapter2,-22.35,-45.85
reagentMWP,A,1,SlideAdapter2,-22.35,-41.35
reagentMWP,A,1,SlideAdapter2,-22.35,-41.35
reagentMWP,A,1,SlideAdapter2,-22.35,-36.85
reagentMWP,A,1,SlideAdapter2,-22.35,-36.85
reagentMWP,A,1,SlideAdapter2,-17.85,-50.35
reagentMWP,A,1,SlideAdapter2,-17.85,-50.35
reagentMWP,A,1,SlideAdapter2,-17.85,-45.85
reagentMWP,A,1,SlideAdapter2,-17.85,-45.85
reagentMWP,A,1,SlideAdapter2,-17.85,-41.35
reagentMWP,A,1,SlideAdapter2,-17.85,-41.35
reagentMWP,A,1,SlideAdapter2,-17.85,-36.85
reagentMWP,A,1,SlideAdapter2,-17.85,-36.85
reagentMWP,A,1,SlideAdapter2,-13.35,-50.35
reagentMWP,A,1,SlideAdapter2,-13.35,-50.35
reagentMWP,A,1,SlideAdapter2,-13.35,-45.85
reagentMWP,A,1,SlideAdapter2,-13.35,-45.85
reagentMWP,A,1,SlideAdapter2,-13.35,-41.35
reagentMWP,A,1,SlideAdapter2,-13.35,-41.35
reagentMWP,A,1,SlideAdapter2,-13.35,-36.85
reagentMWP,A,1,SlideAdapter2,-13.35,-36.85
reagentMWP,A,1,SlideAdapter2,-8.85,-50.35
reagentMWP,A,1,SlideAdapter2,-8.85,-50.35
reagentMWP,A,1,SlideAdapter2,-8.85,-45.85
reagentMWP,A,1,SlideAdapter2,-8.85,-45.85
reagentMWP,A,1,SlideAdapter2,-8.85,-41.35
reagentMWP,A,1,SlideAdapter2,-8.85,-41.35
reagentMWP,A,1,SlideAdapter2,-8.85,-36.85
reagentMWP,A,1,SlideAdapter2,-8.85,-36.85
reagentMWP,A,1,SlideAdapter2,-4.35,-50.35
reagentMWP,A,1,SlideAdapter2,-4.35,-50.35
reagentMWP,A,1,SlideAdapter2,-4.35,-45.85
reagentMWP,A,1,SlideAdapter2,-4.35,-45.85
reagentMWP,A,1,SlideAdapter2,-4.35,-41.35
reagentMWP,A,1,SlideAdapter2,-4.35,-41.35
reagentMWP,A,1,SlideAdapter2,-4.35,-36.85
reagentMWP,A,1,SlideAdapter2,-4.35,-36.85
reagentMWP,A,1,SlideAdapter2,0.15,-50.35
reagentMWP,A,1,SlideAdapter2,0.15,-50.35
reagentMWP,A,1,SlideAdapter2,0.15,-45.85
reagentMWP,A,1,SlideAdapter2,0.15,-45.85
reagentMWP,A,1,SlideAdapter2,0.15,-41.35
reagentMWP,A,1,SlideAdapter2,0.15,-41.35
reagentMWP,A,1,SlideAdapter2,0.15,-36.85
reagentMWP,A,1,SlideAdapter2,0.15,-36.85
reagentMWP,A,1,SlideAdapter2,4.65,-50.35
reagentMWP,A,1,SlideAdapter2,4.65,-50.35
reagentMWP,A,1,SlideAdapter2,4.65,-45.85
reagentMWP,A,1,SlideAdapter2,4.65,-45.85
reagentMWP,A,1,SlideAdapter2,4.65,-41.35
reagentMWP,A,1,SlideAdapter2,4.65,-41.35
reagentMWP,A,1,SlideAdapter2,4.65,-36.85
reagentMWP,A,1,SlideAdapter2,4.65,-36.85
reagentMWP,A,1,SlideAdapter2,9.15,-50.35
reagentMWP,A,1,SlideAdapter2,9.15,-50.35
reagentMWP,A,1,SlideAdapter2,9.15,-45.85
reagentMWP,A,1,SlideAdapter2,9.15,-45.85
reagentMWP,A,1,SlideAdapter2,9.15,-41.35
reagentMWP,A,1,SlideAdapter2,9.15,-41.35
reagentMWP,A,1,SlideAdapter2,9.15,-36.85
reagentMWP,A,1,SlideAdapter2,9.15,-36.85
reagentMWP,A,1,SlideAdapter2,13.65,-50.35
reagentMWP,A,1,SlideAdapter2,13.65,-50.35
reagentMWP,A,1,SlideAdapter2,13.65,-45.85
reagentMWP,A,1,SlideAdapter2,13.65,-45.85
reagentMWP,A,1,SlideAdapter2,13.65,-41.35
reagentMWP,A,1,SlideAdapter2,13.65,-41.35
reagentMWP,A,1,SlideAdapter2,13.65,-36.85
reagentMWP,A,1,SlideAdapter2,13.65,-36.85
reagentMWP,A,1,SlideAdapter2,18.15,-50.35
reagentMWP,A,1,SlideAdapter2,18.15,-50.35
reagentMWP,A,1,SlideAdapter2,18.15,-45.85
reagentMWP,A,1,SlideAdapter2,18.15,-45.85
reagentMWP,A,1,SlideAdapter2,18.15,-41.35
reagentMWP,A,1,SlideAdapter2,18.15,-41.35
reagentMWP,A,1,SlideAdapter2,18.15,-36.85
reagentMWP,A,1,SlideAdapter2,18.15,-36.85
reagentMWP,A,1,SlideAdapter2,22.65,-50.35
reagentMWP,A,1,SlideAdapter2,22.65,-50.35
reagentMWP,A,1,SlideAdapter2,22.65,-45.85
reagentMWP,A,1,SlideAdapter2,22.65,-45.85
reagentMWP,A,1,SlideAdapter2,22.65,-41.35
reagentMWP,A,1,SlideAdapter2,22.65,-41.35
reagentMWP,A,1,SlideAdapter2,22.65,-36.85
reagentMWP,A,1,SlideAdapter2,22.65,-36.85
reagentMWP,A,1,SlideAdapter2,-26.85,-22.05
reagentMWP,A,1,SlideAdapter2,-26.85,-22.05
reagentMWP,A,1,SlideAdapter2,-26.85,-17.55
reagentMWP,A,1,SlideAdapter2,-26.85,-17.55
reagentMWP,A,1,SlideAdapter2,-26.85,-13.05
reagentMWP,A,1,SlideAdapter2,-26.85,-13.05
reagentMWP,A,1,SlideAdapter2,-26.85,-8.55
reagentMWP,A,1,SlideAdapter2,-26.85,-8.55
reagentMWP,A,1,SlideAdapter2,-22.35,-22.05
reagentMWP,A,1,SlideAdapter2,-22.35,-22.05
reagentMWP,A,1,SlideAdapter2,-22.35,-17.55
reagentMWP,A,1,SlideAdapter2,-22.35,-17.55
reagentMWP,A,1,SlideAdapter2,-22.35,-13.05
reagentMWP,A,1,SlideAdapter2,-22.35,-13.05
reagentMWP,A,1,SlideAdapter2,-22.35,-8.55
reagentMWP,A,1,SlideAdapter2,-22.35,-8.55
reagentMWP,A,1,SlideAdapter2,-17.85,-22.05
reagentMWP,A,1,SlideAdapter2,-17.85,-22.05
reagentMWP,A,1,SlideAdapter2,-17.85,-17.55
reagentMWP,A,1,SlideAdapter2,-17.85,-17.55
reagentMWP,A,1,SlideAdapter2,-17.85,-13.05
reagentMWP,A,1,SlideAdapter2,-17.85,-13.05
reagentMWP,A,1,SlideAdapter2,-17.85,-8.55
reagentMWP,A,1,SlideAdapter2,-17.85,-8.55
reagentMWP,A,1,SlideAdapter2,-13.35,-22.05
reagentMWP,A,1,SlideAdapter2,-13.35,-22.05
reagentMWP,A,1,SlideAdapter2,-13.35,-17.55
reagentMWP,A,1,SlideAdapter2,-13.35,-17.55
reagentMWP,A,1,SlideAdapter2,-13.35,-13.05
reagentMWP,A,1,SlideAdapter2,-13.35,-13.05
reagentMWP,A,1,SlideAdapter2,-13.35,-8.55
reagentMWP,A,1,SlideAdapter2,-13.35,-8.55
reagentMWP,A,1,SlideAdapter2,-8.85,-22.05
reagentMWP,A,1,SlideAdapter2,-8.85,-22.05
reagentMWP,A,1,SlideAdapter2,-8.85,-17.55
reagentMWP,A,1,SlideAdapter2,-8.85,-17.55
reagentMWP,A,1,SlideAdapter2,-8.85,-13.05
reagentMWP,A,1,SlideAdapter2,-8.85,-13.05
reagentMWP,A,1,SlideAdapter2,-8.85,-8.55
reagentMWP,A,1,SlideAdapter2,-8.85,-8.55
reagentMWP,A,1,SlideAdapter2,-4.35,-22.05
reagentMWP,A,1,SlideAdapter2,-4.35,-22.05
reagentMWP,A,1,SlideAdapter2,-4.35,-17.55
reagentMWP,A,1,SlideAdapter2,-4.35,-17.55
reagentMWP,A,1,SlideAdapter2,-4.35,-13.05
reagentMWP,A,1,SlideAdapter2,-4.35,-13.05
reagentMWP,A,1,SlideAdapter2,-4.35,-8.55
reagentMWP,A,1,SlideAdapter2,-4.35,-8.55
reagentMWP,A,1,SlideAdapter2,0.15,-22.05
reagentMWP,A,1,SlideAdapter2,0.15,-22.05
reagentMWP,A,1,SlideAdapter2,0.15,-17.55
reagentMWP,A,1,SlideAdapter2,0.15,-17.55
reagentMWP,A,1,SlideAdapter2,0.15,-13.05
reagentMWP,A,1,SlideAdapter2,0.15,-13.05
reagentMWP,A,1,SlideAdapter2,0.15,-8.55
reagentMWP,A,1,SlideAdapter2,0.15,-8.55
reagentMWP,A,1,SlideAdapter2,4.65,-22.05
reagentMWP,A,1,SlideAdapter2,4.65,-22.05
reagentMWP,A,1,SlideAdapter2,4.65,-17.55
reagentMWP,A,1,SlideAdapter2,4.65,-17.55
reagentMWP,A,1,SlideAdapter2,4.65,-13.05
reagentMWP,A,1,SlideAdapter2,4.65,-13.05
reagentMWP,A,1,SlideAdapter2,4.65,-8.55
reagentMWP,A,1,SlideAdapter2,4.65,-8.55
reagentMWP,A,1,SlideAdapter2,9.15,-22.05
reagentMWP,A,1,SlideAdapter2,9.15,-22.05
reagentMWP,A,1,SlideAdapter2,9.15,-17.55
reagentMWP,A,1,SlideAdapter2,9.15,-17.55
reagentMWP,A,1,SlideAdapter2,9.15,-13.05
reagentMWP,A,1,SlideAdapter2,9.15,-13.05
reagentMWP,A,1,SlideAdapter2,9.15,-8.55
reagentMWP,A,1,SlideAdapter2,9.15,-8.55
reagentMWP,A,1,SlideAdapter2,13.65,-22.05
reagentMWP,A,1,SlideAdapter2,13.65,-22.05
reagentMWP,A,1,SlideAdapter2,13.65,-17.55
reagentMWP,A,1,SlideAdapter2,13.65,-17.55
reagentMWP,A,1,SlideAdapter2,13.65,-13.05
reagentMWP,A,1,SlideAdapter2,13.65,-13.05
reagentMWP,A,1,SlideAdapter2,13.65,-8.55
reagentMWP,A,1,SlideAdapter2,13.65,-8.55
reagentMWP,A,1,SlideAdapter2,18.15,-22.05
reagentMWP,A,1,SlideAdapter2,18.15,-22.05
reagentMWP,A,1,SlideAdapter2,18.15,-17.55
reagentMWP,A,1,SlideAdapter2,18.15,-17.55
reagentMWP,A,1,SlideAdapter2,18.15,-13.05
reagentMWP,A,1,SlideAdapter2,18.15,-13.05
reagentMWP,A,1,SlideAdapter2,18.15,-8.55
reagentMWP,A,1,SlideAdapter2,18.15,-8.55
reagentMWP,A,1,SlideAdapter2,22.65,-22.05
reagentMWP,A,1,SlideAdapter2,22.65,-22.05
reagentMWP,A,1,SlideAdapter2,22.65,-17.55
reagentMWP,A,1,SlideAdapter2,22.65,-17.55
reagentMWP,A,1,SlideAdapter2,22.65,-13.05
reagentMWP,A,1,SlideAdapter2,22.65,-13.05
reagentMWP,A,1,SlideAdapter2,22.65,-8.55
reagentMWP,A,1,SlideAdapter2,22.65,-8.55
reagentMWP,A,1,SlideAdapter2,-26.85,6.25
reagentMWP,A,1,SlideAdapter2,-26.85,6.25
reagentMWP,A,1,SlideAdapter2,-26.85,10.75
reagentMWP,A,1,SlideAdapter2,-26.85,10.75
reagentMWP,A,1,SlideAdapter2,-26.85,15.25
reagentMWP,A,1,SlideAdapter2,-26.85,15.25
reagentMWP,A,1,SlideAdapter2,-26.85,19.75
reagentMWP,A,1,SlideAdapter2,-26.85,19.75
reagentMWP,A,1,SlideAdapter2,-22.35,6.25
reagentMWP,A,1,SlideAdapter2,-22.35,6.25
reagentMWP,A,1,SlideAdapter2,-22.35,10.75
reagentMWP,A,1,SlideAdapter2,-22.35,10.75
reagentMWP,A,1,SlideAdapter2,-22.35,15.25
reagentMWP,A,1,SlideAdapter2,-22.35,15.25
reagentMWP,A,1,SlideAdapter2,-22.35,19.75
reagentMWP,A,1,SlideAdapter2,-22.35,19.75
reagentMWP,A,1,SlideAdapter2,-17.85,6.25
reagentMWP,A,1,SlideAdapter2,-17.85,6.25
reagentMWP,A,1,SlideAdapter2,-17.85,10.75
reagentMWP,A,1,SlideAdapter2,-17.85,10.75
reagentMWP,A,1,SlideAdapter2,-17.85,15.25
reagentMWP,A,1,SlideAdapter2,-17.85,15.25
reagentMWP,A,1,SlideAdapter2,-17.85,19.75
reagentMWP,A,1,SlideAdapter2,-17.85,19.75
reagentMWP,A,1,SlideAdapter2,-13.35,6.25
reagentMWP,A,1,SlideAdapter2,-13.35,6.25
reagentMWP,A,1,SlideAdapter2,-13.35,10.75
reagentMWP,A,1,SlideAdapter2,-13.35,10.75
reagentMWP,A,1,SlideAdapter2,-13.35,15.25
reagentMWP,A,1,SlideAdapter2,-13.35,15.25
reagentMWP,A,1,SlideAdapter2,-13.35,19.75
reagentMWP,A,1,SlideAdapter2,-13.35,19.75
reagentMWP,A,1,SlideAdapter2,-8.85,6.25
reagentMWP,A,1,SlideAdapter2,-8.85,6.25
reagentMWP,A,1,SlideAdapter2,-8.85,10.75
reagentMWP,A,1,SlideAdapter2,-8.85,10.75
reagentMWP,A,1,SlideAdapter2,-8.85,15.25
reagentMWP,A,1,SlideAdapter2,-8.85,15.25
reagentMWP,A,1,SlideAdapter2,-8.85,19.75
reagentMWP,A,1,SlideAdapter2,-8.85,19.75
reagentMWP,A,1,SlideAdapter2,-4.35,6.25
reagentMWP,A,1,SlideAdapter2,-4.35,6.25
reagentMWP,A,1,SlideAdapter2,-4.35,10.75
reagentMWP,A,1,SlideAdapter2,-4.35,10.75
reagentMWP,A,1,SlideAdapter2,-4.35,15.25
reagentMWP,A,1,SlideAdapter2,-4.35,15.25
reagentMWP,A,1,SlideAdapter2,-4.35,19.75
reagentMWP,A,1,SlideAdapter2,-4.35,19.75
reagentMWP,A,1,SlideAdapter2,0.15,6.25
reagentMWP,A,1,SlideAdapter2,0.15,6.25
reagentMWP,A,1,SlideAdapter2,0.15,10.75
reagentMWP,A,1,SlideAdapter2,0.15,10.75
reagentMWP,A,1,SlideAdapter2,0.15,15.25
reagentMWP,A,1,SlideAdapter2,0.15,15.25
reagentMWP,A,1,SlideAdapter2,0.15,19.75
reagentMWP,A,1,SlideAdapter2,0.15,19.75
reagentMWP,A,1,SlideAdapter2,4.65,6.25
reagentMWP,A,1,SlideAdapter2,4.65,6.25
reagentMWP,A,1,SlideAdapter2,4.65,10.75
reagentMWP,A,1,SlideAdapter2,4.65,10.75
reagentMWP,A,1,SlideAdapter2,4.65,15.25
reagentMWP,A,1,SlideAdapter2,4.65,15.25
reagentMWP,A,1,SlideAdapter2,4.65,19.75
reagentMWP,A,1,SlideAdapter2,4.65,19.75
reagentMWP,A,1,SlideAdapter2,9.15,6.25
reagentMWP,A,1,SlideAdapter2,9.15,6.25
reagentMWP,A,1,SlideAdapter2,9.15,10.75
reagentMWP,A,1,SlideAdapter2,9.15,10.75
reagentMWP,A,1,SlideAdapter2,9.15,15.25
reagentMWP,A,1,SlideAdapter2,9.15,15.25
reagentMWP,A,1,SlideAdapter2,9.15,19.75
reagentMWP,A,1,SlideAdapter2,9.15,19.75
reagentMWP,A,1,SlideAdapter2,13.65,6.25
reagentMWP,A,1,SlideAdapter2,13.65,6.25
reagentMWP,A,1,SlideAdapter2,13.65,10.75
reagentMWP,A,1,SlideAdapter2,13.65,10.75
reagentMWP,A,1,SlideAdapter2,13.65,15.25
reagentMWP,A,1,SlideAdapter2,13.65,15.25
reagentMWP,A,1,SlideAdapter2,13.65,19.75
reagentMWP,A,1,SlideAdapter2,13.65,19.75
reagentMWP,A,1,SlideAdapter2,18.15,6.25
reagentMWP,A,1,SlideAdapter2,18.15,6.25
reagentMWP,A,1,SlideAdapter2,18.15,10.75
reagentMWP,A,1,SlideAdapter2,18.15,10.75
reagentMWP,A,1,SlideAdapter2,18.15,15.25
reagentMWP,A,1,SlideAdapter2,18.15,15.25
reagentMWP,A,1,SlideAdapter2,18.15,19.75
reagentMWP,A,1,SlideAdapter2,18.15,19.75
reagentMWP,A,1,SlideAdapter2,22.65,6.25
reagentMWP,A,1,SlideAdapter2,22.65,6.25
reagentMWP,A,1,SlideAdapter2,22.65,10.75
reagentMWP,A,1,SlideAdapter2,22.65,10.75
reagentMWP,A,1,SlideAdapter2,22.65,15.25
reagentMWP,A,1,SlideAdapter2,22.65,15.25
reagentMWP,A,1,SlideAdapter2,22.65,19.75
reagentMWP,A,1,SlideAdapter2,22.65,19.75
17061E09131DF3000,-35.751,2.875,AdditionalMWPTarget1,A,1
17061E09131DF3000,-34.868,-15.052,AdditionalMWPTarget1,A,2
17061E09131DF3000,-34.369,-14.758,AdditionalMWPTarget1,A,3
17061E09131DF3000,-34.180,-14.665,AdditionalMWPTarget1,A,4
17061E09131DF3000,-34.022,11.113,AdditionalMWPTarget1,A,5
17061E09131DF3000,-32.991,11.050,AdditionalMWPTarget1,A,6
17061E09131DF3000,-32.162,11.107,AdditionalMWPTarget1,A,7
17061E09131DF3000,-30.419,10.216,AdditionalMWPTarget1,A,8
17061E09131DF3000,-25.596,-27.350,AdditionalMWPTarget1,A,9
17061E09131DF3000,-24.890,-27.071,AdditionalMWPTarget1,A,10
17061E09131DF3000,-23.062,-30.128,AdditionalMWPTarget1,A,11
17061E09131DF3000,-22.567,-29.069,AdditionalMWPTarget1,A,12
17061E09131DF3000,-21.385,-13.579,AdditionalMWPTarget1,B,1
17061E09131DF3000,-20.188,-11.806,AdditionalMWPTarget1,B,2
17061E09131DF3000,-20.160,5.496,AdditionalMWPTarget1,B,3
17061E09131DF3000,-20.086,-27.817,AdditionalMWPTarget1,B,4
17061E09131DF3000,-19.454,-29.402,AdditionalMWPTarget1,B,5
17061E09131DF3000,-19.234,31.500,AdditionalMWPTarget1,B,6
17061E09131DF3000,-19.115,-12.279,AdditionalMWPTarget1,B,7
17061E09131DF3000,-18.750,15.986,AdditionalMWPTarget1,B,8
17061E09131DF3000,-18.429,-1.724,AdditionalMWPTarget1,B,9
17061E09131DF3000,-18.072,10.609,AdditionalMWPTarget1,B,10
17061E09131DF3000,-17.891,-13.444,AdditionalMWPTarget1,B,11
17061E09131DF3000,-17.334,-3.299,AdditionalMWPTarget1,B,12
17061E09131DF3000,-17.103,-27.979,AdditionalMWPTarget1,C,1
17061E09131DF3000,-16.648,-16.644,AdditionalMWPTarget1,C,2
17061E09131DF3000,-16.143,13.166,AdditionalMWPTarget1,C,3
17061E09131DF3000,-15.852,20.153,AdditionalMWPTarget1,C,4
17061E09131DF3000,-15.672,14.458,AdditionalMWPTarget1,C,5
17061E09131DF3000,-15.151,19.875,AdditionalMWPTarget1,C,6
17061E09131DF3000,-14.914,15.516,AdditionalMWPTarget1,C,7
17061E09131DF3000,-14.837,-18.090,AdditionalMWPTarget1,C,8
17061E09131DF3000,-14.581,-13.089,AdditionalMWPTarget1,C,9
17061E09131DF3000,-14.568,-4.934,AdditionalMWPTarget1,C,10
17061E09131DF3000,-14.355,9.036,AdditionalMWPTarget1,C,11
17061E09131DF3000,-14.044,1.757,AdditionalMWPTarget1,C,12
17061E09131DF3000,-14.010,-14.466,AdditionalMWPTarget1,D,1
17061E09131DF3000,-13.337,-7.006,AdditionalMWPTarget1,D,2
17061E09131DF3000,-12.873,-19.908,AdditionalMWPTarget1,D,3
17061E09131DF3000,-12.757,-9.259,AdditionalMWPTarget1,D,4
17061E09131DF3000,-12.632,-20.978,AdditionalMWPTarget1,D,5
17061E09131DF3000,-12.377,5.689,AdditionalMWPTarget1,D,6
17061E09131DF3000,-12.339,-27.512,AdditionalMWPTarget1,D,7
17061E09131DF3000,-11.783,-15.759,AdditionalMWPTarget1,D,8
17061E09131DF3000,-11.468,-21.467,AdditionalMWPTarget1,D,9
17061E09131DF3000,-11.363,-14.190,AdditionalMWPTarget1,D,10
17061E09131DF3000,-11.361,-35.613,AdditionalMWPTarget1,D,11
17061E09131DF3000,-11.190,-6.959,AdditionalMWPTarget1,D,12
17061E09131DF3000,-11.172,-26.520,AdditionalMWPTarget1,E,1
17061E09131DF3000,-10.553,-19.828,AdditionalMWPTarget1,E,2
17061E09131DF3000,-10.413,-11.937,AdditionalMWPTarget1,E,3
17061E09131DF3000,-10.379,-17.190,AdditionalMWPTarget1,E,4
17061E09131DF3000,-10.120,15.186,AdditionalMWPTarget1,E,5
17061E09131DF3000,-9.863,2.844,AdditionalMWPTarget1,E,6
17061E09131DF3000,-9.151,-7.975,AdditionalMWPTarget1,E,7
17061E09131DF3000,-9.057,-24.277,AdditionalMWPTarget1,E,8
17061E09131DF3000,-8.915,-25.308,AdditionalMWPTarget1,E,9
17061E09131DF3000,-8.627,-6.769,AdditionalMWPTarget1,E,10
17061E09131DF3000,-8.565,-34.663,AdditionalMWPTarget1,E,11
17061E09131DF3000,-8.384,11.860,AdditionalMWPTarget1,E,12
17061E09131DF3000,-8.052,-28.544,AdditionalMWPTarget1,F,1
17061E09131DF3000,-7.932,-27.995,AdditionalMWPTarget1,F,2
17061E09131DF3000,-7.748,15.019,AdditionalMWPTarget1,F,3
17061E09131DF3000,-7.684,7.804,AdditionalMWPTarget1,F,4
17061E09131DF3000,-7.586,5.297,AdditionalMWPTarget1,F,5
17061E09131DF3000,-7.324,-33.876,AdditionalMWPTarget1,F,6
17061E09131DF3000,-7.320,-27.811,AdditionalMWPTarget1,F,7
17061E09131DF3000,-7.098,-23.706,AdditionalMWPTarget1,F,8
17061E09131DF3000,-7.018,2.341,AdditionalMWPTarget1,F,9
17061E09131DF3000,-6.847,-10.136,AdditionalMWPTarget1,F,10
17061E09131DF3000,-6.759,-12.410,AdditionalMWPTarget1,F,11
17061E09131DF3000,-5.891,26.898,AdditionalMWPTarget1,F,12
17061E09131DF3000,-5.890,35.903,AdditionalMWPTarget1,G,1
17061E09131DF3000,-5.547,-31.217,AdditionalMWPTarget1,G,2
17061E09131DF3000,-4.481,-14.312,AdditionalMWPTarget1,G,3
17061E09131DF3000,-4.171,14.186,AdditionalMWPTarget1,G,4
17061E09131DF3000,-3.795,18.866,AdditionalMWPTarget1,G,5
17061E09131DF3000,-3.690,30.975,AdditionalMWPTarget1,G,6
17061E09131DF3000,-3.606,-3.404,AdditionalMWPTarget1,G,7
17061E09131DF3000,-3.349,-16.764,AdditionalMWPTarget1,G,8
17061E09131DF3000,-3.333,10.328,AdditionalMWPTarget1,G,9
17061E09131DF3000,-3.292,-2.059,AdditionalMWPTarget1,G,10
17061E09131DF3000,-3.224,-25.337,AdditionalMWPTarget1,G,11
17061E09131DF3000,-3.154,-10.494,AdditionalMWPTarget1,G,12
17061E09131DF3000,-2.904,13.525,AdditionalMWPTarget1,H,1
17061E09131DF3000,-2.890,-10.495,AdditionalMWPTarget1,H,2
17061E09131DF3000,-2.711,-16.125,AdditionalMWPTarget1,H,3
17061E09131DF3000,-2.520,6.908,AdditionalMWPTarget1,H,4
17061E09131DF3000,-2.504,-35.373,AdditionalMWPTarget1,H,5
17061E09131DF3000,-2.495,-35.102,AdditionalMWPTarget1,H,6
17061E09131DF3000,-2.449,-36.118,AdditionalMWPTarget1,H,7
17061E09131DF3000,-2.249,-10.587,AdditionalMWPTarget1,H,8
17061E09131DF3000,-2.168,-11.233,AdditionalMWPTarget1,H,9
17061E09131DF3000,-2.071,25.445,AdditionalMWPTarget1,H,10
17061E09131DF3000,-1.866,28.780,AdditionalMWPTarget1,H,11
17061E09131DF3000,-1.801,6.808,AdditionalMWPTarget1,H,12
17061E09131DF3000,-1.779,-10.147,AdditionalMWPTarget2,A,1
17061E09131DF3000,-1.548,-31.178,AdditionalMWPTarget2,A,2
17061E09131DF3000,-0.974,37.087,AdditionalMWPTarget2,A,3
17061E09131DF3000,-0.883,10.512,AdditionalMWPTarget2,A,4
17061E09131DF3000,-0.592,-24.561,AdditionalMWPTarget2,A,5
17061E09131DF3000,-0.489,-23.613,AdditionalMWPTarget2,A,6
17061E09131DF3000,-0.060,10.670,AdditionalMWPTarget2,A,7
17061E09131DF3000,0.127,-36.501,AdditionalMWPTarget2,A,8
17061E09131DF3000,0.389,-18.553,AdditionalMWPTarget2,A,9
17061E09131DF3000,0.521,-18.072,AdditionalMWPTarget2,A,10
17061E09131DF3000,0.813,5.164,AdditionalMWPTarget2,A,11
17061E09131DF3000,1.150,6.073,AdditionalMWPTarget2,A,12
17061E09131DF3000,1.169,18.747,AdditionalMWPTarget2,B,1
17061E09131DF3000,2.380,-16.585,AdditionalMWPTarget2,B,2
17061E09131DF3000,2.459,-20.733,AdditionalMWPTarget2,B,3
17061E09131DF3000,2.543,-5.365,AdditionalMWPTarget2,B,4
17061E09131DF3000,2.833,7.780,AdditionalMWPTarget2,B,5
